position,rotation,velocity,angular_velocity
[-0.0004487933 0.1002314 0.00288664],[0.9985892 -0.05310176 3.956593E-05 2.386251E-06],[-4.057038E-08 -6.183811E-05 -0.0005122161],[0.01898609 9.607605E-09 -1.505008E-06]
[-0.0004487946 0.1002294 0.002869786],[0.9986057 -0.05278984 3.956668E-05 2.373891E-06],[-6.674909E-08 -0.0001014038 -0.0008427296],[0.03123559 1.654785E-08 -2.476097E-06]
[-0.0004487966 0.1002264 0.002844502],[0.9986303 -0.05232197 3.956779E-05 2.355353E-06],[-1.001265E-07 -0.0001513068 -0.001264124],[0.04685096 2.593798E-08 -3.714043E-06]
[-0.0004487995 0.1002222 0.002809036],[0.9986644 -0.05166573 3.956932E-05 2.32935E-06],[-1.404557E-07 -0.0002105607 -0.00177328],[0.0657139 3.681959E-08 -5.209385E-06]
[-0.0004488032 0.1002166 0.002761767],[0.9987093 -0.05079124 3.957135E-05 2.294704E-06],[-1.87188E-07 -0.000277468 -0.002363262],[0.08756371 4.939621E-08 -6.941509E-06]
[-0.000448808 0.1002097 0.002701285],[0.9987656 -0.04967247 3.957391E-05 2.250373E-06],[-2.39517E-07 -0.0003496757 -0.003023881],[0.1120182 6.239901E-08 -8.880052E-06]
[-0.0004488139 0.1002013 0.002626431],[0.9988335 -0.04828816 3.957699E-05 2.195526E-06],[-2.964302E-07 -0.0004242556 -0.003742345],[0.1385976 7.770865E-08 -1.098712E-05]
[-0.000448821 0.1001914 0.002536343],[0.9989126 -0.04662257 3.958058E-05 2.129528E-06],[-3.567543E-07 -0.0004979513 -0.004503828],[0.1667471 9.497647E-08 -1.321871E-05]
[-0.0004488294 0.1001802 0.002430485],[0.999002 -0.04466602 3.958467E-05 2.051996E-06],[-4.192019E-07 -0.0005672299 -0.005292069],[0.1958589 1.102126E-07 -1.552643E-05]
[-0.0004488391 0.1001679 0.002308665],[0.9991001 -0.0424152 3.958921E-05 1.962812E-06],[-4.824191E-07 -0.0006286436 -0.006089962],[0.2252955 1.260464E-07 -1.785994E-05]
[-0.00044885 0.1001546 0.002171036],[0.9992048 -0.03987326 3.959407E-05 1.862089E-06],[-5.450257E-07 -0.0006788795 -0.00688007],[0.2544089 1.432932E-07 -2.016791E-05]
[-0.0004488621 0.1001406 0.002018101],[0.9993134 -0.03704976 3.959918E-05 1.750203E-06],[-6.056545E-07 -0.000715108 -0.007645132],[0.2825601 1.597071E-07 -2.239961E-05]
[-0.0004488754 0.1001263 0.001850692],[0.9994232 -0.03396033 3.960438E-05 1.627781E-06],[-6.629912E-07 -0.0007351063 -0.00836855],[0.3091378 1.748478E-07 -2.450651E-05]
[-0.0004488897 0.1001121 0.001669955],[0.999531 -0.03062634 3.96096E-05 1.495663E-06],[-7.158036E-07 -0.0007373632 -0.009034772],[0.3335727 1.887428E-07 -2.644357E-05]
[-0.0004489049 0.1000983 0.001477316],[0.9996335 -0.0270743 3.961468E-05 1.354898E-06],[-7.629764E-07 -0.0007212736 -0.00962972],[0.355352 1.99639E-07 -2.817001E-05]
[-0.000448921 0.1000852 0.00127445],[0.9997278 -0.0233352 3.961946E-05 1.206719E-06],[-8.035298E-07 -0.0006871302 -0.01014104],[0.3740295 2.115076E-07 -2.965072E-05]
[-0.0004489378 0.1000733 0.001063238],[0.9998109 -0.01944373 3.962386E-05 1.052495E-06],[-8.366436E-07 -0.0006361055 -0.01055839],[0.3892352 2.199687E-07 -3.085611E-05]
[-0.000448955 0.1000627 0.0008457224],[0.9998809 -0.01543752 3.962775E-05 8.937233E-07],[-8.616765E-07 -0.0005701802 -0.0108737],[0.4006823 2.250085E-07 -3.176352E-05]
[-0.0004489725 0.1000537 0.0006240618],[0.9999356 -0.01135619 3.963108E-05 7.319692E-07],[-8.781704E-07 -0.0004920536 -0.01108121],[0.4081697 2.307522E-07 -3.235713E-05]
[-0.0004489903 0.1000465 0.0004004783],[0.9999738 -0.007240516 3.963374E-05 5.688445E-07],[-8.858643E-07 -0.0004049398 -0.01117764],[0.4115857 2.331323E-07 -3.262794E-05]
[-0.000449008 0.1000412 0.0001772121],[0.9999951 -0.003131512 3.963576E-05 4.059822E-07],[-8.84687E-07 -0.0003123999 -0.01116214],[0.410906 2.310032E-07 -3.257399E-05]
[-0.0004490255 0.1000377 -4.35285E-05],[0.9999996 0.000930405 3.963709E-05 2.449836E-07],[-8.747605E-07 -0.0002181287 -0.01103625],[0.4061919 2.292454E-07 -3.22003E-05]
[-0.0004490426 0.1000361 -0.0002596121],[0.999988 0.004906247 3.963774E-05 8.739096E-08],[-8.563849E-07 -0.0001257462 -0.01080379],[0.3975859 2.237928E-07 -3.151805E-05]
[-0.0004490592 0.1000362 -0.000469027],[0.9999617 0.00875921 3.963778E-05 -6.533575E-08],[-8.300293E-07 -3.860549E-05 -0.0104707],[0.3853052 2.161372E-07 -3.054457E-05]
[-0.0004490751 0.1000378 -0.0006699177],[0.9999225 0.01245535 3.963726E-05 -2.118519E-07],[-7.963125E-07 4.03722E-05 -0.01004482],[0.3696346 2.077753E-07 -2.930227E-05]
[-0.0004490903 0.1000407 -0.0008606193],[0.9998726 0.01596417 3.963628E-05 -3.509444E-07],[-7.55984E-07 0.000108832 -0.00953561],[0.3509172 1.987368E-07 -2.781848E-05]
[-0.0004491044 0.1000447 -0.001039683],[0.9998145 0.01925911 3.963491E-05 -4.815617E-07],[-7.09901E-07 0.0001650439 -0.008953896],[0.3295451 1.856808E-07 -2.612424E-05]
[-0.0004491176 0.1000495 -0.001205897],[0.999751 0.02231794 3.963326E-05 -6.028203E-07],[-6.590046E-07 0.000208009 -0.008311555],[0.3059488 1.730707E-07 -2.425365E-05]
[-0.0004491297 0.1000547 -0.001358305],[0.9996844 0.02512302 3.96314E-05 -7.140206E-07],[-6.042965E-07 0.0002373982 -0.007621228],[0.2805868 1.590669E-07 -2.224319E-05]
[-0.0004491406 0.1000602 -0.001496207],[0.9996174 0.02766148 3.962945E-05 -8.146608E-07],[-5.468111E-07 0.0002535543 -0.006895965],[0.2539343 1.429146E-07 -2.013022E-05]
[-0.0004491504 0.1000657 -0.001619171],[0.9995522 0.02992527 3.962752E-05 -9.044074E-07],[-4.875963E-07 0.0002573708 -0.006148968],[0.2264731 1.287737E-07 -1.795333E-05]
[-0.0004491589 0.100071 -0.001727023],[0.9994907 0.03191112 3.962563E-05 -9.831369E-07],[-4.276861E-07 0.0002502185 -0.00539328],[0.1986806 1.128569E-07 -1.575008E-05]
[-0.0004491663 0.1000759 -0.001819842],[0.9994348 0.03362041 3.96239E-05 -1.050906E-06],[-3.680826E-07 0.0002338264 -0.004641527],[0.1710203 9.705232E-08 -1.355745E-05]
[-0.0004491725 0.1000802 -0.001897947],[0.9993852 0.03505889 3.962234E-05 -1.107936E-06],[-3.097361E-07 0.0002101469 -0.003905682],[0.1439335 8.098309E-08 -1.14101E-05]
[-0.0004491775 0.100084 -0.001961877],[0.9993433 0.03623645 3.962101E-05 -1.154623E-06],[-2.535277E-07 0.000181236 -0.003196843],[0.11783 6.652471E-08 -9.340865E-06]
[-0.0004491816 0.100087 -0.002012374],[0.9993091 0.03716664 3.961991E-05 -1.191498E-06],[-2.002546E-07 0.0001491221 -0.002525057],[0.09308206 5.180516E-08 -7.378968E-06]
[-0.0004491846 0.1000894 -0.002050354],[0.9992829 0.03786633 3.961907E-05 -1.219245E-06],[-1.506202E-07 0.0001157116 -0.00189918],[0.07001804 4.009879E-08 -5.550621E-06]
[-0.0004491867 0.1000911 -0.002076887],[0.9992642 0.03835515 3.961848E-05 -1.238627E-06],[-1.052223E-07 8.27039E-05 -0.001326742],[0.04891796 2.858821E-08 -3.877939E-06]
[-0.000449188 0.1000921 -0.002093164],[0.9992527 0.03865503 3.96181E-05 -1.250515E-06],[-6.454779E-08 5.152946E-05 -0.0008138737],[0.03000995 1.640408E-08 -2.379031E-06]
[-0.0004491885 0.1000926 -0.002100469],[0.9992474 0.03878961 3.961793E-05 -1.255849E-06],[-2.896765E-08 2.335055E-05 -0.0003652473],[0.0134683 8.013585E-09 -1.067734E-06]
[-0.0004491885 0.1000926 -0.002100149],[0.9992477 0.03878374 3.961795E-05 -1.255612E-06],[1.264276E-09 -1.027796E-06 1.594103E-05],[-0.0005878474 3.548646E-11 4.659209E-08]
[-0.000449188 0.1000922 -0.00209359],[0.9992523 0.03866289 3.961809E-05 -1.250822E-06],[2.60108E-08 -2.104044E-05 0.0003279645],[-0.01209368 -7.893897E-09 9.587013E-07]
[-0.0004491871 0.1000914 -0.00208218],[0.9992604 0.03845267 3.961836E-05 -1.242488E-06],[4.52486E-08 -3.647764E-05 0.0005705305],[-0.02103801 -1.128263E-08 1.667775E-06]
[-0.0004491859 0.1000905 -0.002067285],[0.999271 0.03817827 3.961868E-05 -1.231609E-06],[5.906216E-08 -4.729688E-05 0.0007447051],[-0.02745985 -1.498388E-08 2.176814E-06]
[-0.0004491846 0.1000894 -0.002050229],[0.999283 0.03786404 3.961907E-05 -1.219151E-06],[6.763739E-08 -5.36878E-05 0.0008528324],[-0.0314458 -1.717551E-08 2.492833E-06]
[-0.0004491831 0.1000883 -0.002032259],[0.9992954 0.03753302 3.961947E-05 -1.206029E-06],[7.125301E-08 -5.599779E-05 0.0008984251],[-0.03312556 -1.857669E-08 2.626045E-06]
[-0.0004491817 0.1000872 -0.002014539],[0.9993076 0.03720657 3.961986E-05 -1.193086E-06],[7.026905E-08 -5.462725E-05 0.0008860228],[-0.03266697 -1.849338E-08 2.589622E-06]
[-0.0004491804 0.1000862 -0.001998117],[0.9993188 0.03690407 3.962023E-05 -1.18109E-06],[6.511691E-08 -5.009742E-05 0.0008210632],[-0.03027075 -1.801017E-08 2.399717E-06]
[-0.0004491793 0.1000854 -0.001983922],[0.9993284 0.0366426 3.962054E-05 -1.170724E-06],[5.628508E-08 -4.286974E-05 0.0007097051],[-0.02616427 -1.420233E-08 2.074087E-06]
[-0.0004491784 0.1000847 -0.001972749],[0.999336 0.03643679 3.962077E-05 -1.162562E-06],[4.430719E-08 -3.345273E-05 0.0005586765],[-0.02059574 -1.265188E-08 1.632713E-06]
[-0.0004491778 0.1000843 -0.001965247],[0.9993411 0.0362986 3.962094E-05 -1.157084E-06],[2.974794E-08 -2.230704E-05 0.0003750976],[-0.01382772 -7.044196E-09 1.09614E-06]
[-0.0004491776 0.1000841 -0.00196192],[0.9993433 0.03623733 3.962101E-05 -1.154656E-06],[1.319029E-08 -9.848824E-06 0.0001663192],[-0.006131163 -2.892143E-09 4.860463E-07]
[-0.0004491777 0.1000841 -0.001963125],[0.9993424 0.03625952 3.962098E-05 -1.155535E-06],[-4.777869E-09 3.56068E-06 -6.024528E-05],[0.002220861 4.776866E-10 -1.760628E-07]
[-0.0004491781 0.1000845 -0.001969071],[0.9993384 0.03636904 3.962085E-05 -1.159879E-06],[-2.357698E-08 1.756863E-05 -0.0002972876],[0.01095906 5.663099E-09 -8.687081E-07]
[-0.000449179 0.1000851 -0.001979826],[0.9993312 0.03656714 3.962062E-05 -1.167729E-06],[-4.264628E-08 3.190292E-05 -0.000537736],[0.01982311 1.159555E-08 -1.571461E-06]
[-0.0004491802 0.1000861 -0.001995324],[0.9993207 0.03685262 3.962029E-05 -1.179048E-06],[-6.145569E-08 4.628339E-05 -0.0007749057],[0.02856681 1.670527E-08 -2.264628E-06]
[-0.0004491818 0.1000873 -0.002015375],[0.999307 0.03722198 3.961985E-05 -1.193693E-06],[-7.951371E-08 6.045487E-05 -0.001002599],[0.03696195 2.066995E-08 -2.930086E-06]
[-0.0004491837 0.1000888 -0.00203968],[0.9992903 0.0376697 3.961931E-05 -1.211448E-06],[-9.63774E-08 7.41781E-05 -0.001215228],[0.04480277 2.423616E-08 -3.551702E-06]
[-0.000449186 0.1000905 -0.002067837],[0.9992706 0.03818841 3.961867E-05 -1.232012E-06],[-1.116579E-07 8.720194E-05 -0.001407892],[0.05190875 2.96591E-08 -4.114963E-06]
[-0.0004491885 0.1000925 -0.002099365],[0.9992482 0.03876925 3.961795E-05 -1.255041E-06],[-1.250264E-07 9.928854E-05 -0.001576443],[0.05812697 3.317424E-08 -4.607955E-06]
[-0.0004491912 0.1000947 -0.002133714],[0.9992235 0.0394021 3.961715E-05 -1.28013E-06],[-1.362168E-07 0.0001101661 -0.001717528],[0.06333373 3.557882E-08 -5.020746E-06]
[-0.0004491941 0.1000971 -0.002170285],[0.9991966 0.04007592 3.961627E-05 -1.306847E-06],[-1.450287E-07 0.0001196287 -0.001828618],[0.06743572 3.789447E-08 -5.345874E-06]
[-0.0004491971 0.1000997 -0.002208444],[0.9991682 0.04077905 3.961535E-05 -1.334727E-06],[-1.513278E-07 0.0001274076 -0.001908024],[0.07037028 4.022463E-08 -5.578482E-06]
[-0.0004492002 0.1001024 -0.002247539],[0.9991386 0.04149949 3.961438E-05 -1.363289E-06],[-1.550445E-07 0.0001332936 -0.001954867],[0.07210473 4.110507E-08 -5.715954E-06]
[-0.0004492033 0.1001052 -0.002286918],[0.9991082 0.04222521 3.961338E-05 -1.392065E-06],[-1.561725E-07 0.0001371241 -0.001969068],[0.07263578 4.150664E-08 -5.758113E-06]
[-0.0004492064 0.100108 -0.002325942],[0.9990776 0.04294443 3.961237E-05 -1.420581E-06],[-1.547647E-07 0.0001387334 -0.001951297],[0.07198762 4.087475E-08 -5.706749E-06]
[-0.0004492095 0.1001108 -0.002363999],[0.9990472 0.04364587 3.961136E-05 -1.448389E-06],[-1.509295E-07 0.0001380477 -0.001902923],[0.0702102 3.906549E-08 -5.565887E-06]
[-0.0004492124 0.1001135 -0.002400515],[0.9990174 0.04431898 3.961037E-05 -1.475078E-06],[-1.44824E-07 0.0001350378 -0.001825926],[0.06737626 3.839212E-08 -5.341163E-06]
[-0.0004492151 0.1001161 -0.00243497],[0.998989 0.04495413 3.960943E-05 -1.500263E-06],[-1.366491E-07 0.0001297475 -0.001722842],[0.06357889 3.627564E-08 -5.040104E-06]
[-0.0004492176 0.1001186 -0.002466901],[0.9989624 0.04554281 3.960855E-05 -1.523605E-06],[-1.266421E-07 0.0001222821 -0.001596662],[0.05892814 3.413655E-08 -4.671412E-06]
[-0.0004492199 0.1001209 -0.002495914],[0.9989379 0.04607773 3.960771E-05 -1.544812E-06],[-1.150694E-07 0.0001128355 -0.001450744],[0.05354762 3.05557E-08 -4.244923E-06]
[-0.000449222 0.1001229 -0.002521688],[0.9989159 0.04655293 3.960696E-05 -1.563656E-06],[-1.022197E-07 0.0001016124 -0.00128873],[0.04757155 2.583693E-08 -3.77112E-06]
[-0.0004492237 0.1001247 -0.002543976],[0.9988967 0.04696389 3.960633E-05 -1.579949E-06],[-8.83956E-08 8.894639E-05 -0.001114437],[0.04114093 2.414697E-08 -3.261361E-06]
[-0.0004492252 0.1001262 -0.002562611],[0.9988804 0.04730751 3.960579E-05 -1.593575E-06],[-7.390744E-08 7.513356E-05 -0.0009317733],[0.03439993 2.027739E-08 -2.727053E-06]
[-0.0004492264 0.1001274 -0.002577503],[0.9988674 0.04758213 3.960534E-05 -1.604461E-06],[-5.906519E-08 6.056025E-05 -0.0007446492],[0.02749305 1.490518E-08 -2.179448E-06]
[-0.0004492273 0.1001283 -0.00258864],[0.9988575 0.04778751 3.960501E-05 -1.612606E-06],[-4.417181E-08 4.559875E-05 -0.0005568824],[0.02056149 1.21408E-08 -1.629946E-06]
[-0.0004492279 0.100129 -0.002596083],[0.9988509 0.04792475 3.960478E-05 -1.618049E-06],[-2.95176E-08 3.062083E-05 -0.000372133],[0.01374054 6.847046E-09 -1.089341E-06]
[-0.0004492282 0.1001293 -0.002599959],[0.9988476 0.04799625 3.960467E-05 -1.620881E-06],[-1.537424E-08 1.60044E-05 -0.000193825],[0.007156909 4.20935E-09 -5.67409E-07]
[-0.0004492282 0.1001293 -0.002600461],[0.9988471 0.0480055 3.960467E-05 -1.621247E-06],[-1.990077E-09 2.070984E-06 -2.508917E-05],[0.0009264134 1.5058E-09 -7.339896E-08]
[-0.000449228 0.1001291 -0.002597835],[0.9988494 0.04795707 3.960474E-05 -1.619326E-06],[1.041452E-08 -1.086248E-05 0.0001312969],[-0.00484814 -2.943191E-09 3.843444E-07]
[-0.0004492276 0.1001287 -0.002592376],[0.9988542 0.04785641 3.96049E-05 -1.615334E-06],[2.164915E-08 -2.25596E-05 0.0002729334],[-0.01007802 -6.65439E-09 7.988821E-07]
[-0.0004492269 0.100128 -0.002584419],[0.9988613 0.04770967 3.960513E-05 -1.60952E-06],[3.155793E-08 -3.279751E-05 0.0003978554],[-0.01469047 -8.513821E-09 1.164579E-06]
[-0.0004492262 0.1001272 -0.002574328],[0.9988701 0.0475236 3.960544E-05 -1.602144E-06],[4.001878E-08 -4.143881E-05 0.0005045236],[-0.01862866 -9.566557E-09 1.476765E-06]
[-0.0004492252 0.1001262 -0.002562491],[0.9988805 0.04730531 3.960578E-05 -1.593486E-06],[4.694642E-08 -4.840101E-05 0.0005918629],[-0.02185286 -1.13579E-08 1.73231E-06]
[-0.0004492241 0.1001252 -0.002549306],[0.998892 0.04706218 3.960618E-05 -1.583846E-06],[5.229112E-08 -5.361313E-05 0.000659247],[-0.02433993 -1.277059E-08 1.929584E-06]
[-0.000449223 0.100124 -0.002535176],[0.9989042 0.04680164 3.960658E-05 -1.573515E-06],[5.603818E-08 -5.711629E-05 0.0007064892],[-0.02608314 -1.495876E-08 2.067715E-06]
[-0.0004492219 0.1001228 -0.002520499],[0.9989169 0.04653102 3.960701E-05 -1.562788E-06],[5.820654E-08 -5.893292E-05 0.0007338292],[-0.02709136 -1.522869E-08 2.147598E-06]
[-0.0004492207 0.1001217 -0.002505661],[0.9989296 0.04625743 3.960744E-05 -1.551939E-06],[5.884706E-08 -5.917121E-05 0.0007419074],[-0.0273884 -1.435718E-08 2.171253E-06]
[-0.0004492195 0.1001205 -0.002491025],[0.998942 0.0459876 3.960786E-05 -1.54124E-06],[5.803908E-08 -5.796536E-05 0.0007317235],[-0.02701126 -1.502402E-08 2.141335E-06]
[-0.0004492184 0.1001194 -0.002476933],[0.9989539 0.04572778 3.960825E-05 -1.530934E-06],[5.588803E-08 -5.543178E-05 0.000704607],[-0.02600919 -1.565219E-08 2.061873E-06]
[-0.0004492174 0.1001184 -0.002463689],[0.9989651 0.04548362 3.960863E-05 -1.521254E-06],[5.252152E-08 -5.175165E-05 0.0006621665],[-0.02444158 -1.479793E-08 1.937542E-06]
[-0.0004492164 0.1001174 -0.002451564],[0.9989753 0.04526009 3.960897E-05 -1.512395E-06],[4.808538E-08 -4.707231E-05 0.0006062397],[-0.02237636 -1.213159E-08 1.773899E-06]
[-0.0004492156 0.1001166 -0.002440787],[0.9989843 0.04506141 3.960927E-05 -1.504517E-06],[4.274041E-08 -4.160185E-05 0.0005388543],[-0.01988849 -1.127798E-08 1.576648E-06]
[-0.0004492148 0.1001159 -0.002431544],[0.998992 0.044891 3.960952E-05 -1.497758E-06],[3.665715E-08 -3.549583E-05 0.0004621603],[-0.01705726 -8.559758E-09 1.352165E-06]
[-0.0004492142 0.1001153 -0.002423976],[0.9989982 0.0447515 3.960973E-05 -1.492229E-06],[3.001242E-08 -2.893593E-05 0.0003783868],[-0.01396505 -7.763524E-09 1.107098E-06]
[-0.0004492138 0.1001149 -0.00241818],[0.999003 0.04464465 3.960989E-05 -1.487989E-06],[2.298528E-08 -2.206967E-05 0.0002897916],[-0.01069503 -5.067079E-09 8.478242E-07]
[-0.0004492134 0.1001146 -0.002414208],[0.9990063 0.04457143 3.960999E-05 -1.485087E-06],[1.575276E-08 -1.507998E-05 0.0001986064],[-0.007329624 -5.067228E-09 5.810552E-07]
[-0.0004492133 0.1001144 -0.002412067],[0.9990079 0.04453197 3.961006E-05 -1.483525E-06],[8.486565E-09 -8.119511E-06 0.0001069963],[-0.003948721 -1.317303E-09 3.129782E-07]
[-0.0004492133 0.1001144 -0.002411727],[0.9990082 0.0445257 3.961005E-05 -1.483274E-06],[1.34965E-09 -1.28253E-06 1.701601E-05],[-0.0006279443 6.091178E-10 4.98311E-08]
[-0.0004492134 0.1001145 -0.002413116],[0.9990071 0.0445513 3.961003E-05 -1.484292E-06],[-5.506942E-09 5.260007E-06 -6.94301E-05],[0.002562318 2.425794E-09 -2.030658E-07]
[-0.0004492136 0.1001147 -0.002416128],[0.9990046 0.04460683 3.960994E-05 -1.486489E-06],[-1.194693E-08 1.141478E-05 -0.0001506238],[0.005558759 2.815213E-09 -4.406545E-07]
[-0.000449214 0.1001151 -0.002420629],[0.9990009 0.0446898 3.960981E-05 -1.489781E-06],[-1.784917E-08 1.707671E-05 -0.0002250374],[0.008305046 4.286371E-09 -6.584337E-07]
[-0.0004492144 0.1001155 -0.002426457],[0.9989962 0.04479723 3.960967E-05 -1.494042E-06],[-2.311229E-08 2.215797E-05 -0.0002913931],[0.01075405 5.381003E-09 -8.524999E-07]
[-0.000449215 0.100116 -0.00243343],[0.9989904 0.04492578 3.960948E-05 -1.499139E-06],[-2.76534E-08 2.658465E-05 -0.0003486456],[0.01286718 7.555824E-09 -1.020088E-06]
[-0.0004492156 0.1001166 -0.00244135],[0.9989837 0.04507178 3.960925E-05 -1.504928E-06],[-3.141005E-08 3.030786E-05 -0.0003960076],[0.01461542 7.523068E-09 -1.158677E-06]
[-0.0004492163 0.1001173 -0.002450009],[0.9989765 0.04523141 3.9609E-05 -1.511258E-06],[-3.433986E-08 3.32606E-05 -0.0004329448],[0.01597903 1.008494E-08 -1.266721E-06]
[-0.000449217 0.100118 -0.002459192],[0.9989688 0.04540071 3.960876E-05 -1.517969E-06],[-3.642088E-08 3.541909E-05 -0.0004591805],[0.01694774 8.919682E-09 -1.343472E-06]
[-0.0004492178 0.1001188 -0.002468686],[0.9989609 0.04557573 3.960849E-05 -1.52491E-06],[-3.765036E-08 3.677662E-05 -0.0004746801],[0.01752027 9.190321E-09 -1.388918E-06]
[-0.0004492185 0.1001195 -0.002478278],[0.9989529 0.04575259 3.960821E-05 -1.531921E-06],[-3.804419E-08 3.734223E-05 -0.0004796441],[0.01770401 9.47322E-09 -1.403405E-06]
[-0.0004492193 0.1001203 -0.002487768],[0.9989448 0.04592754 3.960794E-05 -1.538854E-06],[-3.763563E-08 3.710392E-05 -0.000474492],[0.01751429 9.831433E-09 -1.388433E-06]
[-0.00044922 0.100121 -0.002496965],[0.998937 0.0460971 3.960767E-05 -1.545581E-06],[-3.647308E-08 3.612226E-05 -0.0004598339],[0.01697369 9.000592E-09 -1.345538E-06]
[-0.0004492207 0.1001217 -0.002505694],[0.9989296 0.04625805 3.960745E-05 -1.551963E-06],[-3.461916E-08 3.443713E-05 -0.0004364596],[0.01611133 8.964713E-09 -1.277194E-06]
[-0.0004492213 0.1001223 -0.0025138],[0.9989226 0.0464075 3.96072E-05 -1.55789E-06],[-3.214775E-08 3.211126E-05 -0.0004053005],[0.01496151 9.243104E-09 -1.186103E-06]
[-0.0004492219 0.1001229 -0.002521148],[0.9989163 0.04654298 3.960698E-05 -1.563261E-06],[-2.914209E-08 2.922066E-05 -0.000367406],[0.01356299 7.297318E-09 -1.07522E-06]
[-0.0004492225 0.1001234 -0.002527626],[0.9989107 0.04666243 3.96068E-05 -1.567997E-06],[-2.5693E-08 2.583908E-05 -0.0003239214],[0.01195798 7.265818E-09 -9.479011E-07]
[-0.0004492229 0.1001239 -0.002533147],[0.998906 0.04676423 3.960665E-05 -1.572035E-06],[-2.189554E-08 2.209898E-05 -0.0002760449],[0.01019078 4.996551E-09 -8.07936E-07]
[-0.0004492232 0.1001242 -0.002537647],[0.9989021 0.04684721 3.960651E-05 -1.575322E-06],[-1.784764E-08 1.805951E-05 -0.0002250113],[0.00830687 5.296365E-09 -6.584372E-07]
[-0.0004492235 0.1001245 -0.002541088],[0.9988991 0.04691066 3.960641E-05 -1.577839E-06],[-1.364725E-08 1.382828E-05 -0.0001720553],[0.006351955 3.382739E-09 -5.035723E-07]
[-0.0004492237 0.1001247 -0.002543456],[0.9988971 0.04695432 3.960633E-05 -1.579571E-06],[-9.390933E-09 9.537218E-06 -0.0001183944],[0.004370939 2.255355E-09 -3.465597E-07]
[-0.0004492238 0.1001248 -0.00254476],[0.9988959 0.04697836 3.960632E-05 -1.580522E-06],[-5.170656E-09 5.259381E-06 -6.518795E-05],[0.002406676 1.106925E-09 -1.907229E-07]
[-0.0004492238 0.1001248 -0.002545031],[0.9988957 0.04698335 3.96063E-05 -1.580718E-06],[-1.074014E-09 1.088261E-06 -1.354047E-05],[0.0004998995 -2.905224E-11 -3.957855E-08]
[-0.0004492238 0.1001247 -0.002544319],[0.9988963 0.04697024 3.960632E-05 -1.580199E-06],[2.819685E-09 -2.861051E-06 3.55486E-05],[-0.001312416 -1.856727E-09 1.040011E-07]
[-0.0004492236 0.1001246 -0.002542696],[0.9988977 0.0469403 3.960638E-05 -1.579012E-06],[6.438874E-09 -6.541582E-06 8.117688E-05],[-0.002996929 -2.601499E-09 2.375138E-07]
[-0.0004492234 0.1001244 -0.002540245],[0.9988999 0.04689511 3.960643E-05 -1.577222E-06],[9.721725E-09 -9.880733E-06 0.0001225648],[-0.004524916 -2.250566E-09 3.58782E-07]
[-0.0004492232 0.1001242 -0.002537063],[0.9989026 0.04683644 3.960653E-05 -1.574894E-06],[1.261712E-08 -1.280004E-05 0.000159068],[-0.005872529 -2.569122E-09 4.656197E-07]
[-0.0004492229 0.1001239 -0.00253326],[0.9989059 0.04676631 3.960664E-05 -1.572113E-06],[1.508435E-08 -1.528856E-05 0.0001901733],[-0.007020834 -4.037672E-09 5.565791E-07]
[-0.0004492225 0.1001235 -0.002528949],[0.9989096 0.04668684 3.960677E-05 -1.568965E-06],[1.709424E-08 -1.729978E-05 0.0002155127],[-0.007956224 -3.686085E-09 6.307072E-07]
[-0.0004492222 0.1001232 -0.002524252],[0.9989136 0.04660023 3.96069E-05 -1.56553E-06],[1.86283E-08 -1.880535E-05 0.0002348534],[-0.008670121 -3.974939E-09 6.87313E-07]
