r,y,e,u,d
[0.018897270947977 -7.17401993442903E-317 0.0169860954541781 -7.17402092256032E-317],[0.0185104292726087 0.0 0.017380675893677 0.0],[0.000386841675368267 -7.17401993442903E-317 -0.000394580439498918 -7.17402092256032E-317],[314.746292867228 1.81796443892015E-313 304.914826145252 1.81796468654586E-313],[0.0 0.0 0.0 0.0]
[0.0188875477491221 -6.90743643983682E-317 0.0169959738575043 -6.90743742796811E-317],[0.018514880055107 0.0 0.0173762773372244 0.0],[0.000372667694015092 -6.90743643983682E-317 -0.000380303479720057 -6.90743742796811E-317],[314.782739775145 1.75040969673436E-313 304.877632457341 1.75040993472578E-313],[0.0 0.0 0.0 0.0]
[0.0188842834097128 -6.65075945550938E-317 0.0169992199332152 -6.65076044364067E-317],[0.0185191682657357 0.0 0.0173720384589302 0.0],[0.000365115143977107 -6.65075945550938E-317 -0.00037281852571501 -6.65076044364067E-317],[314.818448043518 1.68536525599875E-313 304.84117079808 1.68536548430649E-313],[0.0 0.0 0.0 0.0]
[0.0188870468232289 -6.40361991440925E-317 0.0169962744857237 -6.40362090254054E-317],[0.018523370052266 0.0 0.0173678835101693 0.0],[0.000363676770962891 -6.40361991440925E-317 -0.00037160902444551 -6.40362090254054E-317],[314.854015638981 1.62273784042965E-313 304.804827428068 1.6227380591031E-313],[0.0 0.0 0.0 0.0]
[0.0188953087237875 -6.16566455959967E-317 0.0169876785948139 -6.16566505366532E-317],[0.0185275557596381 0.0 0.0173637425354538 0.0],[0.000367752964149363 -6.16566455959967E-317 -0.000376063940639902 -6.16566505366532E-317],[314.88998188622 1.56243762874441E-313 304.768048367162 1.56243784257602E-313],[0.0 0.0 0.0 0.0]
[0.0189083632477712 -5.93655100358806E-317 0.0169741546438706 -5.93655199171935E-317],[0.018531788862461 0.0 0.0173595524206174 0.0],[0.000376574385310163 -5.93655100358806E-317 -0.000385397776746822 -5.93655199171935E-317],[314.926810868624 1.50437814809151E-313 304.7303564569 1.50437835223943E-313],[0.0 0.0 0.0 0.0]
[0.0189256588865123 -5.71595168085124E-317 0.0169562660756708 -5.71595217491688E-317],[0.01853612400729 0.0 0.0173552588325286 0.0],[0.000389534879222258 -5.71595168085124E-317 -0.000398992756857838 -5.71595217491688E-317],[314.964907387591 1.44847612923987E-313 304.691334957311 1.44847632854595E-313],[0.0 0.0 0.0 0.0]
[0.0189463358560815 -5.50354940124456E-317 0.016934893882955 -5.50354989531021E-317],[0.0185406088875064 0.0 0.0173508143467683 0.0],[0.000405726968575115 -5.50354940124456E-317 -0.000415920463813318 -5.50354989531021E-317],[315.004587493221 1.39465140509779E-313 304.650657927643 1.39465159956203E-313],[0.0 0.0 0.0 0.0]
[0.0189696598039936 -5.29903982033021E-317 0.0169107905670663 -5.2990408084615E-317],[0.0185452807709075 0.0 0.0173461819047043 0.0],[0.000424379033086147 -5.29903982033021E-317 -0.000435391337638039 -5.2990408084615E-317],[315.046091771132 1.34282678507208E-313 304.608076646127 1.34282696985263E-313],[0.0 0.0 0.0 0.0]
[0.0189947894722879 -5.10212995718018E-317 0.0168848196471727 -5.10213045124582E-317],[0.0185501680596971 0.0 0.0173413332623873 0.0],[0.000444621412590777 -5.10212995718018E-317 -0.000456513615214673 -5.10213045124582E-317],[315.089575754163 1.29292794390322E-313 304.563429605442 1.29292812384193E-313],[0.0 0.0 0.0 0.0]
[0.0190208688344034 -4.91253720624506E-317 0.0168578610975529 -4.9125377003107E-317],[0.018555289157097 0.0 0.0173362501242165 0.0],[0.000465579677306319 -4.91253720624506E-317 -0.000478389026663643 -4.9125377003107E-317],[315.135109455902 1.24488332023376E-313 304.51664314908 1.24488349533063E-313],[0.0 0.0 0.0 0.0]
[0.0190471709546253 -4.72998933735399E-317 0.0168306631458341 -4.72999032548528E-317],[0.0185606524068833 0.0 0.0173309242096048 0.0],[0.000486518547741999 -4.72998933735399E-317 -0.000500261063770747 -4.72999032548528E-317],[315.182690979588 1.19862401507779E-313 304.467717607052 1.19862418049097E-313],[0.0 0.0 0.0 0.0]
[0.0190728668230955 -4.55422498978032E-317 0.0168040806898876 -4.55422597791161E-317],[0.0185662576902526 0.0 0.0173253556683548 0.0],[0.000506609132842895 -4.55422498978032E-317 -0.000521274978467125 -4.55422597791161E-317],[315.232237362898 1.15408368559681E-313 304.416736903747 1.1540838413263E-313],[0.0 0.0 0.0 0.0]
[0.0190972106934574 -4.38499219004467E-317 0.0167788842027903 -4.38499268411032E-317],[0.0185720953409194 0.0 0.0173195541674497 0.0],[0.000525115352537957 -4.38499219004467E-317 -0.000540669964659374 -4.38499268411032E-317],[315.283593654863 1.11119845320357E-313 304.363859370406 1.11119860414062E-313],[0.0 0.0 0.0 0.0]
[0.0191195224884129 -4.22204785784929E-317 0.0167557777033371 -4.22204835191494E-317],[0.018578147207015 0.0 0.0173135378375121 0.0],[0.000541375281397929 -4.22204785784929E-317 -0.000557760134174932 -4.22204835191494E-317],[315.336540168196 1.06990681670528E-313 304.309310418144 1.0699069628499E-313],[0.0 0.0 0.0 0.0]
[0.0191392127773863 -4.06515830014369E-317 0.0167353727203297 -4.06515879420934E-317],[0.0185843874981819 0.0 0.017307332431136 0.0],[0.000554825279204408 -4.06515830014369E-317 -0.000571959710806289 -4.06515879420934E-317],[315.390802091583 1.03014956040743E-313 304.253372747004 1.03014970171021E-313],[0.0 0.0 0.0 0.0]
[0.0191557050977216 -3.91409921112467E-317 0.0167182682853818 -3.91409970519032E-317],[0.018590783911189 0.0 0.0173009702012834 0.0],[0.000564921186532629 -3.91409921112467E-317 -0.000582701915901655 -3.91409970519032E-317],[315.446051394908 9.91869662316397E-314 304.196384487992 9.91869798777328E-314],[0.0 0.0 0.0 0.0]
[0.0191685896338664 -3.7686527078424E-317 0.0167048918039238 -3.76865320190805E-317],[0.0185972978476594 0.0 0.0172944896825955 0.0],[0.000571291786206952 -3.7686527078424E-317 -0.000589597878671695 -3.76865320190805E-317],[315.501923743008 9.55012231294256E-314 304.138721803683 9.55012362913344E-314],[0.0 0.0 0.0 0.0]
[0.0191774255443602 -3.62861128272564E-317 0.0166957030674156 -3.62861177679128E-317],[0.0186038864019674 0.0 0.0172879337060491 0.0],[0.000573539142392838 -3.62861128272564E-317 -0.000592230638633482 -3.62861177679128E-317],[315.558015882589 9.1952440572596E-314 304.080801635397 9.19524532503205E-314],[0.0 0.0 0.0 0.0]
[0.0191820328145155 -3.49377385105652E-317 0.0166908920945575 -3.49377434512217E-317],[0.0186105020481962 0.0 0.017281349705972 0.0],[0.000571530766319359 -3.49377385105652E-317 -0.000590457611414564 -3.49377434512217E-317],[315.613911602949 8.85355290476539E-314 304.023054869208 8.8535541241194E-314],[0.0 0.0 0.0 0.0]
[0.0191822095506195 -3.36394673910188E-317 0.0166906711989265 -3.36394723316752E-317],[0.0186170956981555 0.0 0.0172747866655042 0.0],[0.000565113852464022 -3.36394673910188E-317 -0.000584115466577745 -3.36394723316752E-317],[315.669179749006 8.52455884658711E-314 303.965928364911 8.52456001752269E-314],[0.0 0.0 0.0 0.0]
[0.0191778097020464 -3.23894417817888E-317 0.0166951944136884 -3.23894417817888E-317],[0.0186236164655625 0.0 0.0172682953455628 0.0],[0.000554193236483896 -3.23894417817888E-317 -0.00057310093187439 -3.23894417817888E-317],[315.723379858602 8.2077900411398E-314 303.909879082328 8.20779121207538E-314],[0.0 0.0 0.0 0.0]
[0.0191690003756149 -3.11858632839243E-317 0.0167042908957549 -3.11858682245807E-317],[0.0186300123304425 0.0 0.0172619276165488 0.0],[0.000538988045172488 -3.11858632839243E-317 -0.000557636720793873 -3.11858682245807E-317],[315.776092900185 7.90279223606957E-314 303.855342199898 7.90279335858671E-314],[0.0 0.0 0.0 0.0]
[0.0191557070331077 -3.00270076083213E-317 0.0167180391124936 -3.00270125489778E-317],[0.0186362337676763 0.0 0.0172557328376806 0.0],[0.00051947326543135 -3.00270076083213E-317 -0.000537693725186979 -3.00270125489778E-317],[315.826897395918 7.60912804148299E-314 303.802755742836 7.60912911607577E-314],[0.0 0.0 0.0 0.0]
[0.0191382981530039 -2.89112196350664E-317 0.016736057996064 -2.89112245757228E-317],[0.0186422309324069 0.0 0.0172497606581123 0.0],[0.000496067220596981 -2.89112196350664E-317 -0.000513702662048355 -2.89112245757228E-317],[315.87541278 7.32637625554754E-314 303.752515612228 7.32637728221596E-314],[0.0 0.0 0.0 0.0]
[0.0191169466006802 -2.78368936508104E-317 0.016758168144114 -2.78368936508104E-317],[0.0186479587818596 0.0 0.0172440559134757 0.0],[0.000468987818820623 -2.78368936508104E-317 -0.000485887769361704 -2.78368936508104E-317],[315.921279798047 7.0541313798132E-314 303.704995778681 7.05413240648161E-314],[0.0 0.0 0.0 0.0]
[0.0190920387308284 -2.6802483230082E-317 0.0167839683478378 -2.68024881707384E-317],[0.018653374767572 0.0 0.0172386609256001 0.0],[0.000438663963256404 -2.6802483230082E-317 -0.000454692577762376 -2.68024881707384E-317],[315.964181142414 6.79200304016747E-314 303.660526835495 6.79200401841745E-314],[0.0 0.0 0.0 0.0]
[0.0190639573453596 -2.58065160572565E-317 0.0168130604556538 -2.58065209979129E-317],[0.0186584412777568 0.0 0.0172336130737591 0.0],[0.000405516067602849 -2.58065160572565E-317 -0.000420552618105287 -2.58065209979129E-317],[316.003840621925 6.53961526154705E-314 303.619396781045 6.53961619137859E-314],[0.0 0.0 0.0 0.0]
[0.0190332164338043 -2.48475593419609E-317 0.0168449100724721 -2.48475642826173E-317],[0.0186631255461309 0.0 0.0172289448908539 0.0],[0.000370090887673341 -2.48475593419609E-317 -0.000384034818381774 -2.48475642826173E-317],[316.04003551813 6.29660608157848E-314 303.581838168138 6.29660696299159E-314],[0.0 0.0 0.0 0.0]
[0.0190001737704124 -2.39242346410434E-317 0.0168791442553922 -2.39242395816999E-317],[0.0186674011180793 0.0 0.0172246826121258 0.0],[0.000332772652333075 -2.39242346410434E-317 -0.000345538356733562 -2.39242395816999E-317],[316.072580690174 6.06262701896352E-314 303.548044509948 6.0626278519582E-314],[0.0 0.0 0.0 0.0]
[0.0189655632695577 -2.30352227992296E-317 0.0169150007683118 -2.30352227992296E-317],[0.0186712459794515 0.0 0.0172208480438769 0.0],[0.000294317290106223 -2.30352227992296E-317 -0.000305847275565138 -2.30352227992296E-317],[316.101364927025 5.83734249394014E-314 303.51813264029 5.83734332693482E-314],[0.0 0.0 0.0 0.0]
[0.0189297847769452 -2.21792441864967E-317 0.0169520632883522 -2.21792441864967E-317],[0.0186746468567892 0.0 0.0172174542985253 0.0],[0.000255137920156041 -2.21792441864967E-317 -0.000265391010173043 -2.21792441864967E-317],[316.126317420711 5.6204294414291E-314 303.492177394195 5.62043027442378E-314],[0.0 0.0 0.0 0.0]
[0.018893445606267 -2.13550735200431E-317 0.0169897011905913 -2.13550735200431E-317],[0.0186775952616446 0.0 0.017214509735365 0.0],[0.000215850344622424 -2.13550735200431E-317 -0.000224808544773695 -2.13550735200431E-317],[316.147427588726 5.41157677991344E-314 303.470191114026 5.41157761290812E-314],[0.0 0.0 0.0 0.0]
[0.0188570797365675 -2.05615250423187E-317 0.0170273602484919 -2.05615299829752E-317],[0.0186800898362317 0.0 0.0172120156392879 0.0],[0.00017698990033577 -2.05615250423187E-317 -0.000184655390795974 -2.05615299829752E-317],[316.164737204514 5.21048502409093E-314 303.452131813118 5.21048580866717E-314],[0.0 0.0 0.0 0.0]
[0.0188212585276647 -1.97974673429946E-317 0.0170644482335917 -1.9797472283651E-317],[0.0186821354263683 0.0 0.0172099671499805 0.0],[0.000139123101296431 -1.97974673429946E-317 -0.000145518916388782 -1.9797472283651E-317],[316.178343446599 5.01686575375356E-314 303.437900060189 5.01686649040544E-314],[0.0 0.0 0.0 0.0]
[0.0187864403639715 -1.9061803596337E-317 0.0171004903937161 -1.90618085369934E-317],[0.0186837434433102 0.0 0.0172083529101633 0.0],[0.000102696920661338 -1.9061803596337E-317 -0.000107862516447167 -1.90618085369934E-317],[316.188387207491 4.8304412763407E-314 303.427351103926 4.83044196506821E-314],[0.0 0.0 0.0 0.0]
[0.0187530799749284 -1.83534765018638E-317 0.0171350164221323 -1.83534765018638E-317],[0.0186849304824363 0.0 0.0172071564412532 0.0],[6.8149492492172E-05 -1.83534765018638E-317 -7.21400191209601E-05 -1.83534765018638E-317],[316.195052229218 4.65094423959162E-314 303.420295808616 4.65094492831913E-314],[0.0 0.0 0.0 0.0]
[0.0187217411127687 -1.76714682843445E-317 0.0171674441285352 -1.7671473225001E-317],[0.0186857182202864 0.0 0.0172063562486648 0.0],[3.60228924823278E-05 -1.76714682843445E-317 -3.89121201295924E-05 -1.7671473225001E-317],[316.198575268822 4.47811724469207E-314 303.41649020249 4.47811788500115E-314],[0.0 0.0 0.0 0.0]
[0.0186926370200474 -1.70148056344569E-317 0.0171975539191079 -1.70148056344569E-317],[0.0186861346144811 0.0 0.0172059246347945 0.0],[6.50240556630821E-06 -1.70148056344569E-317 -8.37071568667372E-06 -1.70148056344569E-317],[316.199211204216 4.31171241149655E-314 303.415671546329 4.31171305180563E-314],[0.0 0.0 0.0 0.0]
[0.0186662433184911 -1.63825448868174E-317 0.0172248557917767 -1.63825448868174E-317],[0.0186862097772886 0.0 0.0172058317873873 0.0],[-1.99664587975726E-05 -1.63825448868174E-317 1.90240043894188E-05 -1.63825448868174E-317],[316.197258484147 4.15149108999396E-314 303.417532094338 4.15149173030303E-314],[0.0 0.0 0.0 0.0]
[0.0186427360977305 -1.57737769606376E-317 0.0172491693479561 -1.57737769606376E-317],[0.018685978980861 0.0 0.0172060428007082 0.0],[-4.32428831305051E-05 -1.57737769606376E-317 4.31265472479528E-05 -1.57737769606376E-317],[316.193029329313 3.99722351989635E-314 303.42174987152 3.99722416020542E-314],[0.0 0.0 0.0 0.0]
[0.0186223673373461 -1.51876273597245E-317 0.0172702361112907 -1.5187632300381E-317],[0.0186854791323157 0.0 0.0172065211630403 0.0],[-6.31117949696086E-05 -1.51876273597245E-317 6.37149482504394E-05 -1.5187632300381E-317],[316.186856994505 3.84868849418024E-314 303.427981194731 3.84868908607088E-314],[0.0 0.0 0.0 0.0]
[0.0186052507437379 -1.46232611131365E-317 0.0172879403994576 -1.4623266053793E-317],[0.0186847496291523 0.0 0.01720722790536 0.0],[-7.94988854144404E-05 -1.46232611131365E-317 8.07124940976345E-05 -1.4623266053793E-317],[316.179082001923 3.70567297124507E-314 303.435874878266 3.70567351471729E-314],[0.0 0.0 0.0 0.0]
[0.0185914715424803 -1.40798679532145E-317 0.0173021959078101 -1.40798728938709E-317],[0.0186838307294549 0.0 0.0172081232095956 0.0],[-9.23591869746027E-05 -1.40798679532145E-317 9.40726982145146E-05 -1.40798728938709E-317],[316.170049271593 3.56797183430327E-314 303.44507519003 3.56797232985111E-314],[0.0 0.0 0.0 0.0]
[0.0185810462976284 -1.3556667256238E-317 0.0173129870489957 -1.3556667256238E-317],[0.0186827632104225 0.0 0.0172091667414366 0.0],[-0.000101716912794151 -1.3556667256238E-317 0.000103820307559076 -1.3556667256238E-317],[316.16010135549 3.43538760136365E-314 303.455228818183 3.43538809691149E-314],[0.0 0.0 0.0 0.0]
[0.0185739360082215 -1.30529080424253E-317 0.0173203553546844 -1.30529080424253E-317],[0.0186815875668879 0.0 0.0172103184385154 0.0],[-0.000107651558666384 -1.30529080424253E-317 0.000110036916168961 -1.30529080424253E-317],[316.149573030903 3.30773013472088E-314 303.465990430782 3.30773063026872E-314],[0.0 0.0 0.0 0.0]
[0.0185699875110872 -1.25678689759336E-317 0.0173244598102296 -1.25678689759336E-317],[0.018680343371039 0.0 0.0172115391396026 0.0],[-0.000110355859951852 -1.25678689759336E-317 0.000112920670626977 -1.25678689759336E-317],[316.138780225595 3.1848163509389E-314 303.477034074624 3.18481684648674E-314],[0.0 0.0 0.0 0.0]
[0.0185690684199698 -1.21008534242021E-317 0.0173254377234077 -1.21008534242021E-317],[0.0186790679629101 0.0 0.017212791876798 0.0],[-0.000109999542940279 -1.21008534242021E-317 0.000112645846609728 -1.21008534242021E-317],[316.128022268099 3.06646998024099E-314 303.488050840672 3.06647047578883E-314],[0.0 0.0 0.0 0.0]
[0.0185709397444902 -1.16511894579527E-317 0.0173235360257873 -1.16511894579527E-317],[0.0186777967161493 0.0 0.0172140416105293 0.0],[-0.000106856971659131 -1.16511894579527E-317 0.000109494415257958 -1.16511894579527E-317],[316.117571654137 2.9525213239235E-314 303.498759396671 2.95252181947134E-314],[0.0 0.0 0.0 0.0]
[0.0185753722138619 -1.12182347918455E-317 0.0173189913955435 -1.1218239732502E-317],[0.0186765618289959 0.0 0.0172152564246231 0.0],[-0.000101189615134025 -1.12182347918455E-317 0.000103734970920491 -1.1218239732502E-317],[316.107675307756 2.84280696532748E-314 303.508904678899 2.84280741245689E-314],[0.0 0.0 0.0 0.0]
[0.0185820457195577 -1.08013718438234E-317 0.0173121339401367 -1.08013718438234E-317],[0.0186753924739932 0.0 0.017216407378614 0.0],[-9.33467544355256E-05 -1.08013718438234E-317 9.57265615226729E-05 -1.08013718438234E-317],[316.098545993307 2.73716952725244E-314 303.518266738528 2.73716997438185E-314],[0.0 0.0 0.0 0.0]
[0.0185906315531961 -1.03999978537984E-317 0.0173033024942685 -1.03999978537984E-317],[0.0186743137841562 0.0 0.0172174695123168 0.0],[-8.36822309600548E-05 -1.03999978537984E-317 8.58329819517049E-05 -1.03999978537984E-317],[316.090361869448 2.63545752768916E-314 303.526661205877 2.63545797481857E-314],[0.0 0.0 0.0 0.0]
[0.0186007841471518 -1.00135397056214E-317 0.0172928531953836 -1.00135397056214E-317],[0.0186733468014198 0.0 0.0172184218997027 0.0],[-7.25626542679575E-05 -1.00135397056214E-317 7.44312956808407E-05 -1.00135397056214E-317],[316.083265240412 2.53752508930912E-314 303.533940588081 2.53752553643853E-314],[0.0 0.0 0.0 0.0]
[0.0186121486285784 -9.64143910511255E-318 0.0172811517597816 -9.64143910511255E-318],[0.0186725083302513 0.0 0.0172192477973451 0.0],[-6.03597016729483E-05 -9.64143910511255E-318 6.19039624364243E-05 -9.64143910511255E-318],[316.077362060383 2.44323179569137E-314 303.539994796844 2.44323224282078E-314],[0.0 0.0 0.0 0.0]
[0.0186243166357065 -9.28316740203077E-318 0.0172686190940578 -9.28316740203077E-318],[0.0186718108801735 0.0 0.0172199347054409 0.0],[-4.74942444670078E-05 -9.28316740203077E-318 4.86843886169236E-05 -9.28316740203077E-318],[316.072717122325 2.35244239982383E-314 303.544756131023 2.35244284695324E-314],[0.0 0.0 0.0 0.0]
[0.018636963497383 -8.93821076810441E-318 0.0172555899223752 -8.93821076810441E-318],[0.0186712620982733 0.0 0.0172204749341298 0.0],[-3.42986008902771E-05 -8.93821076810441E-318 3.51149882453494E-05 -8.93821076810441E-318],[316.069362718473 2.26502668082422E-314 303.548190377574 2.26502712795363E-314],[0.0 0.0 0.0 0.0]
[0.0186496937820318 -8.60607019703117E-318 0.0172424720517852 -8.60607019703117E-318],[0.0186708657931335 0.0 0.0172208645945671 0.0],[-2.11720111017756E-05 -8.60607019703117E-318 2.16074572180584E-05 -8.60607019703117E-318],[316.067292095365 2.18085929720258E-314 303.550303587322 2.18085974433199E-314],[0.0 0.0 0.0 0.0]
[0.0186621752411731 -8.28627138579105E-318 0.0172296082940206 -8.28627138579105E-318],[0.0186706211620235 0.0 0.0172211043681962 0.0],[-8.4459208503293E-06 -8.28627138579105E-318 8.50392582441364E-06 -8.28627138579105E-318],[316.066466084137 2.09981954674538E-314 303.551135271437 2.09981999387479E-314],[0.0 0.0 0.0 0.0]
[0.0186740725145377 -7.97835979398987E-318 0.0172173448206049 -7.97835979398987E-318],[0.0186705235744341 0.0 0.0172211987350171 0.0],[3.54894010363982E-06 -7.97835979398987E-318 -3.85391441223154E-06 -7.97835979398987E-318],[316.06681317055 2.02179117185362E-314 303.550758358531 2.02179161898303E-314],[0.0 0.0 0.0 0.0]
[0.0186850883275545 -7.68188582188991E-318 0.0172059886637444 -7.68188582188991E-318],[0.018670564580294 0.0 0.0172211559686606 0.0],[1.45237472605336E-05 -7.68188582188991E-318 -1.5167304916134E-05 -7.68188582188991E-318],[316.068233593322 1.94666231310068E-314 303.549274995807 1.94666276023009E-314],[0.0 0.0 0.0 0.0]
[0.0186949379678216 -7.39642951369222E-318 0.0171958340137025 -7.39642951369222E-318],[0.0186707323938928 0.0 0.0172209876596862 0.0],[2.42055739288274E-05 -7.39642951369222E-318 -2.51536459836763E-05 -7.39642951369222E-318],[316.070600898935 1.87432521773362E-314 303.546814968727 1.87432566486303E-314],[0.0 0.0 0.0 0.0]
[0.018703407512548 -7.12158079491073E-318 0.0171871021087888 -7.12158573556719E-318],[0.0186710120771411 0.0 0.0172207085358153 0.0],[3.23954354068991E-05 -7.12158079491073E-318 -3.36064270265064E-05 -7.12158573556719E-318],[316.073769173165 1.8046761433303E-314 303.543528259493 1.80467654204128E-314],[0.0 0.0 0.0 0.0]
[0.018710296103791 -6.85694935368524E-318 0.0171800007370086 -6.85694935368524E-318],[0.0186713863934029 0.0 0.0172203356170262 0.0],[3.89097103881478E-05 -6.85694935368524E-318 -4.03348800175826E-05 -6.85694935368524E-318],[316.077574543618 1.73761516511386E-314 303.539583507422 1.73761556382484E-314],[0.0 0.0 0.0 0.0]
[0.0187154308605438 -6.60214487815554E-318 0.017174708809612 -6.60214981881199E-318],[0.0186718359844588 0.0 0.0172198880402744 0.0],[4.35948760850284E-05 -6.60214487815554E-318 -4.51792306623913E-05 -6.60214981881199E-318],[316.08183812337 1.67304617496454E-314 303.535164977761 1.67304652525708E-314],[0.0 0.0 0.0 0.0]
[0.0187187287895823 -6.35681164105661E-318 0.0171713124224379 -6.35681658171306E-318],[0.0186723397177519 0.0 0.0172193867150014 0.0],[4.63890718304279E-05 -6.35681164105661E-318 -4.80742925635345E-05 -6.35681658171306E-318],[316.086374975522 1.61087654446693E-314 303.530463310988 1.61087684634104E-314],[0.0 0.0 0.0 0.0]
[0.0187201007195303 -6.12059885577991E-318 0.0171699039468777 -6.12059885577991E-318],[0.0186728757450864 0.0 0.0172188532730765 0.0],[4.72249744438782E-05 -6.12059885577991E-318 -4.89493261987758E-05 -6.12059885577991E-318],[316.090993578965 1.55101707550338E-314 303.525676065908 1.55101737737749E-314],[0.0 0.0 0.0 0.0]
[0.0187195483526515 -5.89316067637335E-318 0.0171704818425248 -5.89316067637335E-318],[0.0186734214392075 0.0 0.017218310130094 0.0],[4.61269134439043E-05 -5.89316067637335E-318 -4.78282875691349E-05 -5.89316067637335E-318],[316.095504792021 1.49338195232969E-314 303.520998458429 1.4933822542038E-314],[0.0 0.0 0.0 0.0]
[0.0187170248877408 -5.67417101951067E-318 0.0171730944780251 -5.67417101951067E-318],[0.0186739544527096 0.0 0.0172177794344593 0.0],[4.30704350312221E-05 -5.67417101951067E-318 -4.4684956434192E-05 -5.67417101951067E-318],[316.099717081428 1.43788854839537E-314 303.516628268797 1.43788885026948E-314],[0.0 0.0 0.0 0.0]
[0.0187127119137701 -5.46332356449146E-318 0.017177554354843 -5.46332356449146E-318],[0.0186744521543437 0.0 0.017217283624154 0.0],[3.82597594264511E-05 -5.46332356449146E-318 -3.97292693109647E-05 -5.46332356449146E-318],[316.103458886664 1.38445723316401E-314 303.512742745465 1.38445753503812E-314],[0.0 0.0 0.0 0.0]
[0.0187065811981898 -5.26030704995884E-318 0.0171838903693278 -5.26030704995884E-318],[0.0186748942716418 0.0 0.0172168428065987 0.0],[3.16869265479872E-05 -5.26030704995884E-318 -3.29524372708716E-05 -5.26030704995884E-318],[316.106557868713 1.33301141954359E-314 303.509519996442 1.3330117214177E-314],[0.0 0.0 0.0 0.0]
[0.0186988167929937 -5.0648349178382E-318 0.0171919121988634 -5.0648349178382E-318],[0.0186752604393896 0.0 0.0172164771859116 0.0],[2.35563536041539E-05 -5.0648349178382E-318 -2.45649870482395E-05 -5.0648349178382E-318],[316.108861680566 1.28347732377057E-314 303.507117540218 1.28347762564468E-314],[0.0 0.0 0.0 0.0]
[0.0186895827865993 -4.8766304913679E-318 0.0172014500221124 -4.8766304913679E-318],[0.0186755326541986 0.0 0.0172162046299202 0.0],[1.40501324006684E-05 -4.8766304913679E-318 -1.47546078077612E-05 -4.8766304913679E-318],[316.110235783795 1.23578386758487E-314 303.505674539279 1.23578416945898E-314],[0.0 0.0 0.0 0.0]
[0.0186790417548596 -4.69541709378625E-318 0.0172123355062647 -4.69541709378625E-318],[0.0186756950170338 0.0 0.0172160409241028 0.0],[3.34673782577746E-06 -4.69541709378625E-318 -3.70541783811448E-06 -4.69541709378625E-318],[316.110563094821 1.18986267921802E-314 303.505312149341 1.18986298109212E-314],[0.0 0.0 0.0 0.0]
[0.0186674239563923 -4.52093781095741E-318 0.0172243304538509 -4.52093781095741E-318],[0.0186757336919223 0.0 0.0172159998117493 0.0],[-8.30973552996134E-06 -4.52093781095741E-318 8.33064210151516E-06 -4.52093781095741E-318],[316.109750402521 1.14564789823723E-314 303.506126886305 1.14564820011134E-314],[0.0 0.0 0.0 0.0]
[0.0186549505863039 -4.35294066940201E-318 0.0172372060374617 -4.35294066940201E-318],[0.0186756376647265 0.0 0.0172160922419618 0.0],[-2.06870784225655E-05 -4.35294066940201E-318 2.11137954998879E-05 -4.35294066940201E-318],[316.107727205838 1.1030761295973E-314 303.508191815926 1.10307643147141E-314],[0.0 0.0 0.0 0.0]
[0.0186418444482713 -4.19118851761004E-318 0.0172507318238266 -4.19118851761004E-318],[0.0186753986061893 0.0 0.01721632650504 0.0],[-3.35541579180518E-05 -4.19118851761004E-318 3.44053187866129E-05 -4.19118851761004E-318],[316.104445608523 1.06208629739714E-314 303.511556656791 1.06208659927125E-314],[0.0 0.0 0.0 0.0]
[0.0186283617222428 -4.03544420407151E-318 0.0172646430494785 -4.03544420407151E-318],[0.0186750108597691 0.0 0.0172167082444569 0.0],[-4.66491375263681E-05 -4.03544420407151E-318 4.79348050215558E-05 -4.03544420407151E-318],[316.099883321941 1.02261964487983E-314 303.516244681679 1.02261994675394E-314],[0.0 0.0 0.0 0.0]
[0.0186147274173568 -3.88549033990223E-318 0.0172787072240483 -3.88549033990223E-318],[0.0186744717965715 0.0 0.0172172401054574 0.0],[-5.97443792147642E-05 -3.88549033990223E-318 6.14671185909521E-05 -3.88549033990223E-318],[316.094040320461 9.84619541746978E-315 303.522256167105 9.84619843621088E-315],[0.0 0.0 0.0 0.0]
[0.018601202546118 -3.74110459556159E-318 0.0172926548846314 -3.74110459556159E-318],[0.0186737814201201 0.0 0.017217922126369 0.0],[-7.2578874002055E-05 -3.74110459556159E-318 7.47327582623983E-05 -3.74110459556159E-318],[316.086942105134 9.48031531094962E-315 303.529565032356 9.48031832969072E-315],[0.0 0.0 0.0 0.0]
[0.0185880159415846 -3.60208934479123E-318 0.0173062499176089 -3.60208934479123E-318],[0.0186729427517727 0.0 0.0172187513570783 0.0],[-8.49268101880789E-05 -3.60208934479123E-318 8.74985605306307E-05 -3.60208934479123E-318],[316.078636261402 9.12803090287171E-315 303.538122393323 9.12803392161281E-315],[0.0 0.0 0.0 0.0]
[0.018575357452857 -3.46823708001992E-318 0.0173192965563557 -3.46823708001992E-318],[0.0186719614236243 0.0 0.0172197222618257 0.0],[-9.66039707673665E-05 -3.46823708001992E-318 9.95742945300165E-05 -3.46823708001992E-318],[316.069188391131 8.78883724826471E-315 303.547860761317 8.7888402670058E-315],[0.0 0.0 0.0 0.0]
[0.0185634788854419 -3.33936005630223E-318 0.0173315353508887 -3.33936005630223E-318],[0.0186708451973916 0.0 0.0172208271950765 0.0],[-0.000107366311949766 -3.33936005630223E-318 0.000110708155812291 -3.33936005630223E-318],[316.058687963678 8.46224776657729E-315 303.558688021166 8.46225078531839E-315],[0.0 0.0 0.0 0.0]
