r,y,e,u,d
[0.0402093620018296 0.0399580385442023 0.0396775289910669 0.0399241840594241],[0.0397263057426048 0.039939540039608 0.0401542889849916 0.0399426555630789],[0.000483056259224741 1.84985045942887E-05 -0.000476759993924714 -1.84715036548183E-05],[461.087939254112 462.278186972706 463.47088011821 462.292601117448],[0.0 0.0 0.0 0.0]
[0.0403405360537546 0.0399577419654301 0.0395462253037246 0.0399244796060519],[0.039734447681182 0.0399398526531363 0.0401462108203861 0.0399423433948961],[0.000606088372572575 1.78893122937812E-05 -0.000599985516661496 -1.78637888442329E-05],[461.147214709054 462.279936547806 463.412201522698 462.290854038543],[0.0 0.0 0.0 0.0]
[0.0404568357231745 0.0399570605563593 0.0394296884996597 0.0399251600679265],[0.039744664512527 0.0399401549728472 0.0401360458920519 0.0399420414982464],[0.000712171210647518 1.69055835121459E-05 -0.000706357392392158 -1.68814303198941E-05],[461.216865067678 462.281589914211 463.343119755615 462.28920303432],[0.0 0.0 0.0 0.0]
[0.0405575413675729 0.0399559964866353 0.0393286662784992 0.0399262232721584],[0.039756671260486 0.0399404406691247 0.040124080465586 0.0399417562044283],[0.000800870107086932 1.55558175105597E-05 -0.000795414187086882 -1.55329322699127E-05],[461.295190180146 462.283111273474 463.265328232232 462.287683913234],[0.0 0.0 0.0 0.0]
[0.0406422061960787 0.0399550458381224 0.0392436337596591 0.0399271730968363],[0.0397701755808744 0.039940703555905 0.0401106085861551 0.0399414937009392],[0.000872030615204279 1.43422822173542E-05 -0.000866974826496024 -1.43206041029117E-05],[461.380474791728 462.284513948961 463.180538076886 462.286283357867],[0.0 0.0 0.0 0.0]
[0.040710749295132 0.0399541942681769 0.0391746986307998 0.0399280238833608],[0.0397848824219039 0.0399409459352152 0.0400959272651521 0.0399412516863211],[0.000925866873228112 1.32483329616587E-05 -0.000921228634352268 -1.32278029603208E-05],[461.471024590421 462.285809636189 463.090441898048 462.284989678473],[0.0 0.0 0.0 0.0]
[0.0407632111716977 0.0399524387382958 0.0391218446801485 0.0399297787327122],[0.0398005001898975 0.0399411698278376 0.0400803301569298 0.0399410281404197],[0.000962710981800147 1.12689104582384E-05 -0.000958485476781325 -1.12494077074837E-05],[461.565177743668 462.286911735857 462.996701999277 462.283889486175],[0.0 0.0 0.0 0.0]
[0.0407998187350491 0.0399517770275899 0.0390848658833318 0.0399304397335602],[0.0398167427042742 0.0399413602693418 0.0400641054824886 0.0399408380292967],[0.000983076030774903 1.04167582480746E-05 -0.000979239599156717 -1.0398295736555E-05],[461.661322599111 462.287930495022 462.900932346922 462.282872532644],[0.0 0.0 0.0 0.0]
[0.0408212267305403 0.0399501849734432 0.0390631234489817 0.0399320311706297],[0.0398333322299317 0.0399415363101105 0.0400475328865785 0.0399406623020758],[0.00098789450060862 8.64866333268044E-06 -0.000984409437596735 -8.63113144618927E-06],[461.757938701 462.288776334469 462.804657084265 462.282028407816],[0.0 0.0 0.0 0.0]
[0.0408282347163835 0.0399486730757463 0.0390558291601969 0.0399335424773312],[0.0398500065485574 0.0399416824707851 0.0400308762521634 0.0399405164395492],[0.000978228167826133 6.99060496123227E-06 -0.000975047091966455 -6.97396221795155E-06],[461.85360943535 462.289460015773 462.709297459198 462.281346354172],[0.0 0.0 0.0 0.0]
[0.0408215601598633 0.0399477240795457 0.0390622731809043 0.0399344908866243],[0.0398665211507803 0.0399418006108014 0.0400143814480727 0.0399403985826868],[0.000955039009082947 5.92346874433991E-06 -0.000952108267168378 -5.90769606249875E-06],[461.947012269512 462.290039331135 462.616181251654 462.280768581379],[0.0 0.0 0.0 0.0]
[0.0408025222238402 0.0399468176762663 0.0390811378894151 0.0399353967326533],[0.0398826475705498 0.0399419007165367 0.0399982779785427 0.0399402987453847],[0.000919874653290402 4.91695972966444E-06 -0.000917140089127598 -4.90201273140034E-06],[462.036976028975 462.290520209895 462.526484932621 462.280289164436],[0.0 0.0 0.0 0.0]
[0.0407721328400865 0.0399454516144294 0.0391114106207054 0.0399367622828691],[0.0398981833016906 0.0399419838125155 0.0399827690074362 0.0399402159037556],[0.000873949538395827 3.46780191392421E-06 -0.000871358386730796 -3.45362088650242E-06],[462.122448311284 462.290859360991 462.441266064996 462.279951400244],[0.0 0.0 0.0 0.0]
[0.0407316642092149 0.0399441289971909 0.0391518145651563 0.0399380844097008],[0.0399129462076456 0.0399420424179681 0.0399680369973997 0.0399401575392952],[0.000818718001569289 2.08657922280003E-06 -0.000816222432243351 -2.07312959435435E-06],[462.202518948188 462.291063428481 462.361439494822 462.279748648129],[0.0 0.0 0.0 0.0]
[0.0406823718779907 0.0399433369022309 0.0392010873875105 0.0399388760230909],[0.0399267786103069 0.0399420776809371 0.0399542396303768 0.0399401225044656],[0.000755593267683811 1.2592212937923E-06 -0.000753152242866283 -1.2464813747004E-06],[462.276415984858 462.291186580348 462.287781190428 462.279626742225],[0.0 0.0 0.0 0.0]
[0.0406257933924272 0.039942063666225 0.0392576821165759 0.0399401488105418],[0.0399395466345518 0.0399420989616518 0.0399415105103718 0.0399401014395754],[0.00068624675787541 -3.52954268659222E-08 -0.000683828393795875 4.73709664480793E-08],[462.343530931484 462.291183128455 462.220902759857 462.279631375107],[0.0 0.0 0.0 0.0]
[0.0405632661918053 0.0399413101399978 0.0393202518325646 0.0399409018993215],[0.0399511446094135 0.0399420983651625 0.0399299547979984 0.0399401022401201],[0.000612121582391864 -7.88225164749523E-07 -0.000609702965433827 7.99659201376757E-07],[462.403396434466 462.291106040018 462.161273797661 462.279709581793],[0.0 0.0 0.0 0.0]
[0.0404960536071561 0.0399405611418489 0.0393875237239348 0.0399416504810013],[0.0399614912458359 0.039942085044235 0.0399196531081733 0.0399401157539463],[0.000534562361320136 -1.52390238614825E-06 -0.000532129384238494 1.53472705505253E-06],[462.455676644079 462.290957002334 462.109231533256 462.279859678129],[0.0 0.0 0.0 0.0]
[0.0404257020148179 0.0399393189594701 0.0394579413308877 0.0399428922679252],[0.0399705280014441 0.0399420592904413 0.0399106632066409 0.0399401416900448],[0.000455174013373826 -2.74033097123066E-06 -0.000452721875753202 2.75057788047539E-06],[462.500192671678 462.290688997911 462.064955324765 462.280128684701],[0.0 0.0 0.0 0.0]
[0.0403533474897039 0.0399390811046634 0.0395303606360316 0.0399431297422388],[0.0399782235054964 0.0399420129791505 0.03990301562867 0.0399401881734184],[0.000375123984207436 -2.93187448711235E-06 -0.000372654992638354 2.94156882039986E-06],[462.536879804825 462.290402260527 462.028509659043 462.28041637019],[0.0 0.0 0.0 0.0]
[0.0402802945310795 0.0399383291514674 0.0396034697881258 0.0399438813331201],[0.0399845661821194 0.0399419634308251 0.0398967211257086 0.0399402378844721],[0.000295728348960085 -3.63427935772681E-06 -0.00029325133758281 3.64344864803995E-06],[462.56580204326 462.290046827933 461.999829672371 462.280772699541],[0.0 0.0 0.0 0.0]
[0.040207741557089 0.0399380688683859 0.0396760647341641 0.0399441412731849],[0.0399895667749943 0.0399419020119848 0.0398917681763018 0.0399402994569896],[0.000218174782094689 -3.83314359891224E-06 -0.000215703442137685 3.84181619536572E-06],[462.587139541306 462.289671946413 461.978733871422 462.281148429241],[0.0 0.0 0.0 0.0]
[0.0401366724181142 0.0399377893995579 0.0397471579445624 0.0399444204163716],[0.0399932561829851 0.0399418372324162 0.0398881251897311 0.0399403643818739],[0.000143416235129111 -4.04783285830324E-06 -0.000140967245168745 4.05603449769171E-06],[462.601165651966 462.289276068279 461.964947272029 462.281545109496],[0.0 0.0 0.0 0.0]
[0.0400680984143587 0.0399374920429409 0.0398157358453514 0.0399447174635938],[0.0399956814918327 0.0399417688246875 0.0398857445026705 0.039940432927004],[7.24169225260474E-05 -4.27678174662327E-06 -7.00086573190498E-05 4.28453658985611E-06],[462.608248028435 462.288857798938 461.958100423945 462.28196413726],[0.0 0.0 0.0 0.0]
[0.0400029052931447 0.0399366827667993 0.0398809120780767 0.0399455264378792],[0.0399969061607824 0.0399416965478228 0.0398845622068657 0.0399405053337789],[5.9991323623082E-06 -5.01378102345934E-06 -3.65012878901505E-06 5.02110410030565E-06],[462.6088347437 462.288367451054 461.957743441277 462.282455201342],[0.0 0.0 0.0 0.0]
[0.03994179318001 0.0399368623459238 0.0399419873901987 0.0399453465865196],[0.0399970076151355 0.0399416118158822 0.0398845005645136 0.0399405901883028],[-5.52144351255168E-05 -4.74946995843162E-06 5.74868256851269E-05 4.75639821687773E-06],[462.603434770842 462.287902952797 461.963365653977 462.282920377182],[0.0 0.0 0.0 0.0]
[0.0398855617704274 0.0399370103957616 0.0399981639817154 0.0399451982787515],[0.0399960738608328 0.039941531550831 0.0398854713914489 0.0399406705694929],[-0.000110512090405461 -4.52115506939521E-06 0.000112692590266465 4.52770925863516E-06],[462.592626686193 462.287460783741 461.974386991555 462.283363187238],[0.0 0.0 0.0 0.0]
[0.0398345895554054 0.0399371306678674 0.040049066359441 0.0399450777622806],[0.0399942049775968 0.0399414551443287 0.0398873745574624 0.039940747086008],[-0.000159615422191374 -4.32447646130096E-06 0.000161691801978621 4.33067627256256E-06],[462.577016294715 462.287037849857 461.990200453018 462.283786727464],[0.0 0.0 0.0 0.0]
[0.0397893647286049 0.0399372264839418 0.0400942098005539 0.0399449817146975],[0.0399915057790948 0.039941382061719 0.0398901053073638 0.0399408202728114],[-0.000202141050489969 -4.1555777772137E-06 0.000204104493190131 4.16144188609968E-06],[462.55724689594 462.286631434267 462.010161876528 462.284193716564],[0.0 0.0 0.0 0.0]
[0.0397500861080921 0.0399373007827368 0.0401333992686442 0.0399449071965723],[0.0399880875758414 0.0399413118335193 0.0398935524821627 0.0399408905996803],[-0.000238001467749258 -4.01105078253611E-06 0.000239846786481479 4.01659689206607E-06],[462.533970347641 462.286239153421 462.033618897036 462.28458653982],[0.0 0.0 0.0 0.0]
[0.039717011019704 0.0399378513578183 0.0401663812833674 0.0399443564221815],[0.0399840631605333 0.0399412440478474 0.039897603508359 0.0399409584787797],[-0.000267052140829338 -3.39269002903181E-06 0.000268777775008389 3.39794340177557E-06],[462.507852642934 462.285907348268 462.0599053688 462.284918858753],[0.0 0.0 0.0 0.0]
[0.0396900722112506 0.0399378759644241 0.0401932266173304 0.039944331618731],[0.0399795477625831 0.0399411867123496 0.0399021434250184 0.039941015902894],[-0.000289475551332463 -3.31074792551955E-06 0.000291083192312067 3.31571583706003E-06],[462.479541928233 462.285583557055 462.088373310821 462.285243135828],[0.0 0.0 0.0 0.0]
[0.0396693613516476 0.0399383837918992 0.040213846905998 0.0399438236125458],[0.0399746535108503 0.0399411307616897 0.0399070603930793 0.0399410719374295],[-0.000305292159202705 -2.74696979048888E-06 0.000306786512918669 2.75167511630536E-06],[462.449684348966 462.285314903354 462.118377037912 462.285512249709],[0.0 0.0 0.0 0.0]
[0.0396547576051488 0.0399383717851377 0.0402283656976847 0.0399438354427948],[0.0399694921674822 0.0399410843387432 0.0399122429490184 0.0399411184398874],[-0.000314734562333385 -2.71255360557304E-06 0.000316122748666312 2.71700290748605E-06],[462.418903302484 462.285049615558 462.149293849045 462.285777972648],[0.0 0.0 0.0 0.0]
[0.0396459119835518 0.0399388484139348 0.0402371338771843 0.0399433586538832],[0.0399641715373989 0.0399410384974462 0.0399175835743467 0.0399411643564222],[-0.000318259553847136 -2.19008351135669E-06 0.000319550302837569 2.19429746102506E-06],[462.387777511762 462.284835425346 462.180545875044 462.285992574983],[0.0 0.0 0.0 0.0]
[0.0396425876570453 0.0399388099868979 0.040240389716006 0.0399433969227503],[0.0399587916769898 0.0399410014857474 0.0399229824684118 0.0399412014394109],[-0.000316204019944505 -2.19149884955056E-06 0.000317407247594256 2.1954833393581E-06],[462.356852752296 462.284621096715 462.211588310198 462.286207293298],[0.0 0.0 0.0 0.0]
[0.0396443935178695 0.0399387692175181 0.0402385250029744 0.0399434375423756],[0.0399534469219658 0.0399409644501471 0.0399283455163575 0.0399412385424578],[-0.000309053404096302 -2.19523262901672E-06 0.000310179486616907 2.19899991774075E-06],[462.326627323203 462.28440640292 462.241923870184 462.286422355533],[0.0 0.0 0.0 0.0]
[0.0396510410382158 0.0399392216497154 0.0402318285680064 0.039942984975076],[0.0399482233783003 0.0399409273514644 0.0399335867889656 0.0399412757049512],[-0.000297182340084488 -1.7057017490732E-06 0.000298241779040795 1.70927012479311E-06],[462.297562884408 462.284239585255 462.27109192213 462.286589522186],[0.0 0.0 0.0 0.0]
[0.0396620242108042 0.0399396582405253 0.0402208059386654 0.0399425482558393],[0.0399432007984661 0.0399408985256985 0.0399386266679701 0.0399413045911579],[-0.000281176587661892 -1.24028517323183E-06 0.000282179270695286 1.2436646814884E-06],[462.270063808519 462.28411828534 462.29868906044 462.286711152616],[0.0 0.0 0.0 0.0]
[0.0396767158176805 0.0399395866792551 0.0402060832829653 0.0399426196902941],[0.0399384490172333 0.0399408775653173 0.0399433954052899 0.0399413256087639],[-0.000261733199552798 -1.29088606218991E-06 0.000262687877675409 1.29408153014959E-06],[462.244466296375 462.283992036658 462.324379940123 462.286837713816],[0.0 0.0 0.0 0.0]
[0.0396947661086559 0.0399400140452475 0.0401880094194831 0.0399421922092732],[0.0399340260761481 0.0399408557498048 0.0399478350003104 0.0399413474784074],[-0.000239259967492217 -8.41704557233425E-07 0.000240174419172713 8.44730865826038E-07],[462.221066666776 462.283909717935 462.347869003114 462.286920328511],[0.0 0.0 0.0 0.0]
[0.0397155683070809 0.0399399354200952 0.040167189625294 0.0399422707209731],[0.0399299831169125 0.0399408415253021 0.0399518943192224 0.0399413617541439],[-0.000214414809831628 -9.06105206949226E-07 0.00021529530607161 9.08966829207825E-07],[462.200096894093 462.283821100828 462.368924888348 462.287009225485],[0.0 0.0 0.0 0.0]
[0.039738565728807 0.039940357618468 0.0401441790721178 0.039941848419494],[0.0399263601592586 0.0399408262124547 0.0399555333179643 0.0399413771154548],[-0.000187794430451541 -4.68593986620303E-07 0.000188645754153512 4.71304039191545E-07],[462.181730595044 462.283775272327 462.387374446872 462.28705531903],[0.0 0.0 0.0 0.0]
[0.0397633668826691 0.0399407706800039 0.0401193679385582 0.0399414352597086],[0.0399231871400139 0.0399408182933884 0.0399587220126097 0.0399413850803757],[-0.000159820257344789 -4.76133844226623E-08 0.000160645925948444 5.01793328971933E-08],[462.166100170684 462.283770615737 462.403085621638 462.28706022657],[0.0 0.0 0.0 0.0]
[0.0397893122427148 0.0399406814830091 0.040093414173043 0.0399415243608641],[0.0399204868783473 0.0399408174887397 0.0399614375241719 0.039941385928394],[-0.000131174635632531 -1.36005730573541E-07 0.000131976648871102 1.38432470105088E-07],[462.153271288699 462.283757314374 462.415992940533 462.287073765268],[0.0 0.0 0.0 0.0]
[0.0398159290077444 0.0399410963854718 0.0400667893763998 0.0399411093700802],[0.0399182706703356 0.039940815190293 0.0399636684877295 0.0399413882678684],[-0.000102341662591189 2.81195178850058E-07 0.000103120888670233 -2.78897788162646E-07],[462.143262272054 462.283784815268 462.426078165505 462.287046489059],[0.0 0.0 0.0 0.0]
[0.0398427603352845 0.0399415050256407 0.0400399493821548 0.0399407006455041],[0.039916541640882 0.0399408199423879 0.0399654117102334 0.0399413835545649],[-7.37813055974729E-05 6.85083252779939E-07 7.4537671921393E-05 -6.82909060856218E-07],[462.136046458893 462.283851816423 462.433367951307 462.286979700539],[0.0 0.0 0.0 0.0]
[0.0398693551797144 0.0399414139277068 0.040013344442652 0.0399407916625577],[0.0399152951526979 0.0399408315200438 0.039966671767142 0.0399413720135723],[-4.59399729834664E-05 5.8240766294404E-07 4.66726755099997E-05 -5.80351014661806E-07],[462.131553528618 462.283908775905 462.437932539904 462.286922942198],[0.0 0.0 0.0 0.0]
[0.039895328527779 0.039941829133627 0.0399873590529039 0.0399403763803653],[0.0399145190359347 0.0399408413625212 0.0399674607773096 0.0399413622057864],[-1.91905081556865E-05 9.87771105735724E-07 1.98982755942462E-05 -9.85825421094544E-07],[462.129676696537 462.284005379938 462.439878591655 462.286826528452],[0.0 0.0 0.0 0.0]
[0.03992026510885 0.0399417448176413 0.0399624081729215 0.0399404606240836],[0.0399141948308588 0.0399408580554959 0.039967797163688 0.0399413455455879],[6.07027799127274E-06 8.86762145352327E-07 -5.38899076645005E-06 -8.84921504365477E-07],[462.130270369846 462.284092105294 462.43935154825 462.286739983111],[0.0 0.0 0.0 0.0]
[0.0399437656606425 0.0399421669834936 0.0399388910014301 0.0399400383890168],[0.0399142973821924 0.0399408730414586 0.0399677060610263 0.0399413305906429],[2.94682784500525E-05 1.29394203492866E-06 -2.88150595962391E-05 -1.29220162607691E-06],[462.133152368066 462.284218652851 462.436533434846 462.286613605767],[0.0 0.0 0.0 0.0]
[0.0399657471777431 0.0399415945862867 0.0399168907655007 0.0399406107223946],[0.0399147952214387 0.0399408949086208 0.0399672189347271 0.039941308752774],[5.09519563044111E-05 6.99677665881582E-07 -5.0328169226406E-05 -6.9803037933136E-07],[462.138135470411 462.28428708134 462.431611338891 462.286545338382],[0.0 0.0 0.0 0.0]
[0.0399858602844435 0.0399420381365475 0.0398967571079589 0.039940167110235],[0.0399156560148311 0.039940906732928 0.0399663681306685 0.0399412969562459],[7.02042696123853E-05 1.13140361944486E-06 -6.96110227096092E-05 -1.1298460109721E-06],[462.145001449381 462.284397732637 462.424803379479 462.286434839419],[0.0 0.0 0.0 0.0]
[0.0400038843730093 0.0399419797944617 0.039878711072927 0.0399402253944844],[0.039916842076182 0.0399409258532562 0.039965191362461 0.0399412778621521],[8.70422968273707E-05 1.05394120544777E-06 -8.6480289533987E-05 -1.05246766764905E-06],[462.153514187749 462.284500808108 462.416345605436 462.28633190806],[0.0 0.0 0.0 0.0]
[0.0400197464683646 0.0399424258220674 0.039862826143567 0.0399397793102098],[0.0399183126309282 0.0399409436645006 0.0399637294449146 0.0399412600757355],[0.000101433837436389 1.48215756676229E-06 -0.000100903301347564 -1.48076552571735E-06],[462.163434419076 462.284645763148 462.406477260549 462.286187089162],[0.0 0.0 0.0 0.0]
[0.0400333390522324 0.0399418754069389 0.0398492103691564 0.03994032967555],[0.0399200263608185 0.0399409687124612 0.0399620237454482 0.0399412350512086],[0.000113312691413958 9.06694477720293E-07 -0.000112813376291793 -9.05375658617757E-07],[462.174516402559 462.284734437886 462.395444110095 462.286098543405],[0.0 0.0 0.0 0.0]
[0.0400445836388577 0.0399418440752911 0.0398379427689923 0.039940360958185],[0.0399219408280558 0.0399409840352945 0.0399601167576267 0.0399412197506149],[0.000122642810801897 8.60039996553041E-07 -0.000122173988634414 -8.58792429885014E-07],[462.186510871905 462.284818549814 462.383495491566 462.286014553488],[0.0 0.0 0.0 0.0]
[0.0400535232726521 0.0399423138933263 0.0398289807680689 0.0399398910918112],[0.0399240129834517 0.0399409985696854 0.0399580515901233 0.0399412052372673],[0.00012951028920042 1.31532364087972E-06 -0.000129070822054447 -1.31414545612163E-06],[462.199176980775 462.284947188493 462.370872362591 462.285886030036],[0.0 0.0 0.0 0.0]
[0.0400601030343453 0.0399417844183245 0.0398223797381074 0.0399404205249556],[0.0399262012291583 0.039941020798224 0.0399558698999952 0.0399411830285883],[0.000133901805186971 7.63620100430185E-07 -0.000133490161887774 -7.62503632706357E-07],[462.212272579997 462.285021870554 462.357817022093 462.285811457166],[0.0 0.0 0.0 0.0]
[0.0400643441980319 0.0399417715045647 0.0398181187716471 0.0399404333971854],[0.0399284637383228 0.0399410337031564 0.0399536135722148 0.0399411701424998],[0.000135880459709144 7.37801408266792E-07 -0.000135494800567695 -7.36745314387777E-07],[462.22556169167 462.285094027546 462.344565627891 462.285739403459],[0.0 0.0 0.0 0.0]
[0.0400663890326015 0.0399417623218536 0.0398160558262297 0.0399404425406007],[0.0399307597459059 0.0399410461717633 0.0399513234260262 0.0399411576917212],[0.000135629286695645 7.16150090278311E-07 -0.000135267599796589 -7.15151120510293E-07],[462.238826238618 462.285164067039 462.33133645393 462.285669461665],[0.0 0.0 0.0 0.0]
[0.0400663899675779 0.0399417564070975 0.0398160386005354 0.0399404484181746],[0.0399330515751819 0.0399410582744717 0.0399490371854796 0.0399411456058801],[0.000133338392396029 6.98132625820413E-07 -0.000132998584944269 -6.97187705511748E-07],[462.251866736057 462.285232344424 462.318329189666 462.285601276694],[0.0 0.0 0.0 0.0]
[0.0400645262269512 0.0399417533512913 0.039817887898409 0.0399404514387979],[0.0399353047576184 0.0399410700726924 0.0399467893587235 0.0399411338236171],[0.000129221469332842 6.83278598867521E-07 -0.000128901460314593 -6.82384819185311E-07],[462.264504598338 462.285299169085 462.305722624273 462.285534539445],[0.0 0.0 0.0 0.0]
[0.0400608109638163 0.0399412576055277 0.0398215906197007 0.0399409471522238],[0.0399374884320053 0.0399410816198865 0.0399446108383643 0.03994112229152],[0.000123322531810979 1.75985641191756E-07 -0.00012302021866361 -1.75139296253179E-07],[462.276565544412 462.285316380484 462.293691244431 462.285517410818],[0.0 0.0 0.0 0.0]
[0.0400554068702243 0.0399417685743039 0.0398269839718308 0.0399404361509696],[0.0399395724777121 0.0399410845939889 0.0399425317702995 0.0399411193317192],[0.000115834392512205 6.83980315038801E-07 -0.000115547798468681 -6.83180749576351E-07],[462.287894150313 462.285383273773 462.282390667433 462.285450595727],[0.0 0.0 0.0 0.0]
[0.0400488234926015 0.0399417694831385 0.0398335580466633 0.0399404352123327],[0.0399415300297673 0.0399410961530438 0.0399405790370155 0.0399411077861733],[0.000107293462834168 6.73330094680402E-07 -0.000107020990352216 -6.72573840572455E-07],[462.298387453121 462.285449125469 462.271924012439 462.285384817992],[0.0 0.0 0.0 0.0]
[0.040040864285851 0.0399417723512246 0.0398415094092129 0.0399404323160443],[0.0399433432865332 0.039941107532115 0.0399387704475604 0.0399410964198826],[9.7520999317792E-05 6.64819109645609E-07 -9.72610383474931E-05 -6.64103838289576E-07],[462.307925008802 462.285514144791 462.262411880946 462.285319868623],[0.0 0.0 0.0 0.0]
[0.0400320262601734 0.0399417769252093 0.0398503406397526 0.0399404277153706],[0.0399449914246222 0.0399411187673547 0.0399371268308586 0.0399410851967338],[8.70348355511349E-05 6.58157854570296E-07 -8.67861911060183E-05 -6.57481363214307E-07],[462.316437017457 462.285578512643 462.253924189723 462.285255566933],[0.0 0.0 0.0 0.0]
[0.0400224042581553 0.039941287794145 0.0398599567124724 0.0399409168224947],[0.039946462371688 0.0399411298900229 0.0399356602574138 0.0399410740855044],[7.59418864673053E-05 1.57904122138897E-07 -7.57035449413246E-05 -1.57263009711861E-07],[462.323864135471 462.285593955669 462.246520381516 462.285240186608],[0.0 0.0 0.0 0.0]
[0.0400122037780904 0.0399413092962747 0.0398701518860259 0.0399408952965032],[0.039947745862603 0.0399411325585549 0.0399343809882251 0.039941071427809],[6.44579154874328E-05 1.76737719854991E-07 -6.42291021991162E-05 -1.76131305790195E-07],[462.330168120893 462.285611240622 462.240238774038 462.285222960962],[0.0 0.0 0.0 0.0]
[0.0400016183807476 0.0399418244878926 0.0398807323782041 0.0399403800808492],[0.0399488352795421 0.0399411355453691 0.0399332956348877 0.0399410684512454],[5.27831012054752E-05 6.88942523550951E-07 -5.25632566835826E-05 -6.88370396226268E-07],[462.335330309245 462.285678619214 462.235098086484 462.285155638324],[0.0 0.0 0.0 0.0]
[0.039990857967965 0.0399413338029604 0.0398914880841451 0.0399408707459311],[0.0399497273890244 0.0399411471882912 0.0399324074237927 0.0399410568180035],[4.11305789406041E-05 1.86614669196727E-07 -4.09193396475674E-05 -1.86072072333454E-07],[462.339352880687 462.285696870133 462.23109617425 462.285137440471],[0.0 0.0 0.0 0.0]
[0.0399800408052741 0.0399413538738026 0.039902300600269 0.0399408506548763],[0.0399504225612124 0.0399411503420235 0.0399317159778219 0.0399410536734446],[2.96182440616827E-05 2.03531779076338E-07 -2.94153775529105E-05 -2.0301856828997E-07],[462.342249545547 462.285716775545 462.228219349737 462.285117585251],[0.0 0.0 0.0 0.0]
[0.0399694521886776 0.0399413725582786 0.0399128844706598 0.0399408319512772],[0.0399509231603806 0.03994115378165 0.0399312189269623 0.0399410502424955],[1.85290282970832E-05 2.18776628549411E-07 -1.83344563025253E-05 -2.18291218274935E-07],[462.344061684885 462.285738171903 462.226426239545 462.285096236366],[0.0 0.0 0.0 0.0]
[0.039959122215563 0.0399413900028158 0.0399232095546014 0.0399408144886478],[0.039951236334361 0.0399411574789102 0.0399309091192362 0.0399410465534436],[7.88588120202022E-06 2.32523905609183E-07 -7.69956463481797E-06 -2.32064795796516E-07],[462.344832924224 462.285760912746 462.22567322197 462.285073540424],[0.0 0.0 0.0 0.0]
[0.0399492866656226 0.0399414063379523 0.0399330400055077 0.0399407981363943],[0.0399513696203415 0.0399411614084954 0.0399307790156759 0.0399410426316229],[-2.08295471892939E-06 2.44929456903742E-07 2.26098983174827E-06 -2.44495228583774E-07],[462.344629211211 462.285784866852 462.225894346821 462.285049628786],[0.0 0.0 0.0 0.0]
[0.0399399901880276 0.039941421680114 0.0399423311824457 0.039940782778038],[0.0399513344145319 0.0399411655477309 0.0399308172207786 0.039941038499732],[-1.1344226504284E-05 2.56132383115448E-07 1.15139616670978E-05 -2.55721693966093E-07],[462.343519745632 462.285809916604 462.227020412501 462.285024619199],[0.0 0.0 0.0 0.0]
[0.0399313439341963 0.03994193132049 0.0399509719511813 0.0399402731203936],[0.0399511426762727 0.0399411698762929 0.039931011778367 0.0399410341781177],[-1.97987420764226E-05 7.61444197146244E-07 1.99601728142554E-05 -7.6105772413293E-07],[462.341583428262 462.285884385862 462.228972517801 462.284950187739],[0.0 0.0 0.0 0.0]
[0.0399234808785049 0.0399414356302172 0.0399588293791504 0.0399407687981776],[0.0399508080422777 0.0399411827444772 0.0399313490572403 0.0399410213164885],[-2.73271637728084E-05 2.52885740036068E-07 2.74803219100853E-05 -2.52518310976668E-07],[462.338910831099 462.285909118092 462.231660093833 462.284925491443],[0.0 0.0 0.0 0.0]
[0.0399164856630924 0.0399414511840084 0.0399658188909458 0.0399407532306627],[0.0399503461668529 0.0399411870181727 0.0399318134108617 0.0399410170490113],[-3.3860503760523E-05 2.64165835636709E-07 3.4005480084108E-05 -2.63818348653078E-07],[462.335599273155 462.285934953516 462.234985830464 462.284899690003],[0.0 0.0 0.0 0.0]
[0.0399103226335935 0.03994146578942 0.0399719762137009 0.0399407386122665],[0.039949773870603 0.0399411914824989 0.0399323880282401 0.0399410125905673],[-3.94512370094913E-05 2.74306921135836E-07 3.95881854608621E-05 -2.73978300824318E-07],[462.331740941387 462.285961780738 462.238857555793 462.28487289492],[0.0 0.0 0.0 0.0]
[0.039905106156211 0.0399419747347836 0.0399771870609505 0.0399402296524017],[0.0399491070872591 0.0399411961182067 0.0399330569861961 0.0399410079604238],[-4.40009310480605E-05 7.78616576914415E-07 4.41300747543449E-05 -7.78308022031382E-07],[462.327437649452 462.286037929455 462.243173477985 462.28479677638],[0.0 0.0 0.0 0.0]
[0.0399008055655195 0.0399414783892254 0.0399814821705666 0.0399407259886208],[0.0399483634140259 0.0399412092766036 0.0399338026992345 0.0399409948072745],[-4.75578485064215E-05 2.69112621867351E-07 4.76794713321557E-05 -2.68818653677283E-07],[462.322786490918 462.286064248675 462.247836531234 462.28477048591],[0.0 0.0 0.0 0.0]
[0.0398975008816292 0.0399409981368464 0.0399847816019643 0.0399412062310295],[0.0399475596320237 0.0399412138245302 0.0399346083980456 0.0399409902643283],[-5.00587503945091E-05 -2.1568768379665E-07 5.01732039187713E-05 2.15966701230808E-07],[462.31789074413 462.286043154415 462.252743471579 462.284791607458],[0.0 0.0 0.0 0.0]
[0.0398951005272931 0.0399415215060495 0.0399871769805534 0.0399406828503509],[0.0399467135906561 0.0399412101794698 0.0399354562453072 0.039940993914094],[-5.16130633630152E-05 3.11326579682802E-07 5.17207352461746E-05 -3.11063743076156E-07],[462.312842985502 462.286073602161 462.257801760519 462.284761185417],[0.0 0.0 0.0 0.0]
